"","Q1.2","NIMBY","Progress","UserLanguage","participantId","Duration (in seconds)","StartDate","EndDate","Q14.11_1","Q14.11_2","Q14.11_3","Q14.11_4","Q14.11_5","Q14.11_6","Q136_1","Q136_2","Q136_3","Q136_4","Q136_5","Q136_6","Q136_7","Q136_8","Q136_9","Q136_10","age","gender","Q2.3","Q2.4","Q20.1","Q19.2_1","Q19.2_2","Q19.2_3","Q7.10","Q8.2","Q12.2_1","Q12.2_2","Q12.2_3","Q12.4","Q12.5","Q14.6","Q14.7_1","Q14.7_2","Q14.7_3","Q14.12","Q14.9_1","left_right","pol_party_support","education","circle1","circle2","circle3","QID1214859317_cjp1","QID1214859317_cjp2","QID246_cjp1","QID246_cjp2","QID251_cjp1","QID251_cjp2","QID255_cjp1","QID255_cjp2","Q15.8","Q15.9_1","Q15.9_2","Q15.14","Q15.15_1","Q15.15_2","Q15.20","Q15.21_1","Q15.21_2","Q15.26","Q15.27_1","Q15.27_2","municipalityId","type","municipality_type","urban_rural","circle_match"
"2659",2,0,100,"DE",11633,19,"2024-06-06 17:09:10","2024-06-06 17:09:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,11,1,1,1
"2660",1,1,100,"FR",13691,3749,"2024-06-06 16:40:55","2024-06-06 17:43:24",5,5,4,5,4,5,7,6,6,5,5,6,6,6,4,2,67,1,1,1,2,4,4,3,3,4,1,1,1,5,4,5,5,5,3,5,5,6,2,4,0,0,0,"Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 5 terrains de football (env. 5ha),500-1500 mètres,Investisseurs externes (non locaux),Réduction de 21-40% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 10 terrains de football (env. 10ha),1500-4500 mètres,Commune,Réduction de 6-10% du rendement de la récolte,Augmentation de 0-5% de la production propre,Augmentation de 6-10% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 10 terrains de football (env. 10ha),0-500 mètres,Commune,Réduction de 6-10% du rendement de la récolte,Augmentation de 0-5% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à un terrain de football (env. 1ha),0-500 mètres,Paysans et paysannes,Réduction de 0-5% du rendement de la récolte,Augmentation de 41-80% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 10 terrains de football (env. 10ha),500-1500 mètres,Commune,Réduction de 0-5% du rendement de la récolte,Augmentation de 6-10% de la production propre,Augmentation de 21-40% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à un terrain de football (env. 1ha),500-1500 mètres,Paysans et paysannes,Réduction de 21-40% du rendement de la récolte,Augmentation de 6-10% de la production propre,Augmentation de 0-5% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 10 terrains de football (env. 10ha),500-1500 mètres,Commune,Réduction de 11-20% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 6-10% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 5 terrains de football (env. 5ha),500-1500 mètres,Fournisseur régional d'énergie,Réduction de 21-40% du rendement de la récolte,Augmentation de 41-80% de la production propre,Augmentation de 0-5% du revenu des agriculteurs",1,5,3,2,4,5,1,5,3,1,5,3,6084,23,6,2,1
"2661",2,1,100,"DE",3365,24,"2024-06-06 18:27:33","2024-06-06 18:27:58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1065,21,4,2,1
"2662",1,1,100,"EN",511,1624,"2024-06-06 18:01:11","2024-06-06 18:28:16",4,4,4,4,2,4,5,5,4,5,NA,NA,NA,NA,NA,NA,55,2,1,1,3,5,4,5,3,4,1,1,1,5,5,4,4,6,1,4,4,6,98,4,0,0,0,"Horizontal open space Agri-PV systems on pasture or arable land,Up to one football pitch (approx. 1ha),1500-4500 meters,External (non-local) investors,11-20% reduction in crop yield,41-80% increase in own production,21-40% higher income","Agri-PV systems on greenhouses and replacement of polytunnels,Up to one football pitch (approx. 1ha),500-1500 meters,Farmers,41-80% reduction in crop yield,11-20% increase in own production,41-80% higher income","Vertical open space Agri-PV systems on pasture or arable land,Up to 5 football pitches (approx. 5ha),0-500 meters,Energy cooperative (e.g. local population),0-5% reduction in crop yield,0-5% increase in own production,41-80% higher income","Vertical open space Agri-PV systems on pasture or arable land,Up to one football pitch (approx. 1ha),1500-4500 meters,Landowner,0-5% reduction in crop yield,41-80% increase in own production,41-80% higher income","Vertical open space Agri-PV systems on pasture or arable land,Up to 10 football pitches (approx. 10ha),500-1500 meters,Landowner,11-20% reduction in crop yield,41-80% increase in own production,41-80% higher income","Horizontal open space Agri-PV systems on pasture or arable land,Up to 10 football pitches (approx. 10ha),0-500 meters,External (non-local) investors,41-80% reduction in crop yield,6-10% increase in own production ,11-20% higher income","Agri-PV systems on greenhouses and replacement of polytunnels,Up to 5 football pitches (approx. 5ha),0-500 meters,Landowner,11-20% reduction in crop yield,41-80% increase in own production,41-80% higher income","Horizontal open space Agri-PV systems on pasture or arable land,Up to one football pitch (approx. 1ha),0-500 meters,Regional energy supplier,6-10% reduction in crop yield,11-20% increase in own production,0-5% higher income",1,5,2,2,3,5,1,4,4,2,4,4,6151,33,9,3,1
"2663",1,1,100,"DE",1596,2336,"2024-06-06 17:51:51","2024-06-06 18:30:48",4,4,4,5,5,4,5,3,5,6,5,4,2,3,3,2,36,2,1,2,2,5,3,3,1,7,1,1,1,5,5,6,4,5,4,5,5,5,98,2,0,0,0,"Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),500-1500 Meter,Gemeinde,6-10% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Bäuerinnen und Bauern,21-40% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Grundstückseigentümer,0-5% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),21-40% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),21-40% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Gemeinde,11-20% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),0-500 Meter,Externe (nicht lokale) Investoren,41-80% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Gemeinde,0-5% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,21-40% höheres Einkommen",1,5,3,1,5,3,2,3,5,2,3,5,2701,11,1,1,1
"2664",1,1,100,"FR",13632,2440,"2024-06-06 17:52:23","2024-06-06 18:33:03",4,5,5,6,6,4,6,5,4,7,7,7,5,4,3,4,55,2,1,1,4,7,1,7,2,7,1,1,1,6,6,7,7,7,6,5,6,7,98,5,0,0,0,"Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à un terrain de football (env. 1ha),0-500 mètres,Fournisseur régional d'énergie,Réduction de 6-10% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à un terrain de football (env. 1ha),0-500 mètres,Investisseurs externes (non locaux),Réduction de 6-10% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 0-5% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 5 terrains de football (env. 5ha),500-1500 mètres,Fournisseur régional d'énergie,Réduction de 11-20% du rendement de la récolte,Augmentation de 41-80% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à un terrain de football (env. 1ha),1500-4500 mètres,Coopérative énergétique (par ex. citoyens locaux),Réduction de 21-40% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 10 terrains de football (env. 10ha),0-500 mètres,Propriétaire du terrain,Réduction de 21-40% du rendement de la récolte,Augmentation de 6-10% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Surfaces libres verticales pour installations agri-PV sur des pâturages ou des terres cultivées ,Jusqu'à un terrain de football (env. 1ha),0-500 mètres,Coopérative énergétique (par ex. citoyens locaux),Réduction de 21-40% du rendement de la récolte,Augmentation de 41-80% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 10 terrains de football (env. 10ha),500-1500 mètres,Commune,Réduction de 41-80% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 10 terrains de football (env. 10ha),1500-4500 mètres,Propriétaire du terrain,Réduction de 11-20% du rendement de la récolte,Augmentation de 6-10% de la production propre,Augmentation de 11-20% du revenu des agriculteurs",1,4,4,2,4,4,2,4,4,2,4,4,1711,12,2,1,1
"2665",2,0,100,"DE",4283,73,"2024-06-06 18:55:36","2024-06-06 18:56:50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1125,32,8,3,1
"2666",1,0,100,"DE",9530,22028,"2024-06-06 13:47:25","2024-06-06 19:54:34",5,5,4,7,6,7,5,2,5,5,1,5,1,5,5,4,44,2,1,1,3,4,4,4,1,5,1,3,3,5,5,6,6,5,3,6,5,4,6,4,0,0,0,"Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 5 Fussballfelder (ca. 5ha),500-1500 Meter,Grundstückseigentümer,6-10% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),11-20% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),11-20% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Bäuerinnen und Bauern,21-40% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),500-1500 Meter,Bäuerinnen und Bauern,0-5% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Externe (nicht lokale) Investoren,0-5% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,21-40% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Gemeinde,41-80% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Regionaler Energieversorger,0-5% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,11-20% höheres Einkommen",2,3,7,2,3,7,1,7,3,2,3,7,4203,13,3,1,1
"2667",1,0,100,"DE",4095,2100,"2024-06-06 20:08:36","2024-06-06 20:43:37",6,4,4,5,4,5,5,7,5,7,1,6,2,7,7,1,24,1,1,1,2,1,7,1,2,4,1,1,1,5,6,5,3,3,3,1,2,10,4,2,1,0,0,"Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),0-500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),41-80% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),500-1500 Meter,Gemeinde,11-20% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Externe (nicht lokale) Investoren,11-20% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Bäuerinnen und Bauern,11-20% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Grundstückseigentümer,11-20% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),500-1500 Meter,Bäuerinnen und Bauern,0-5% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),500-1500 Meter,Bäuerinnen und Bauern,21-40% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Bäuerinnen und Bauern,41-80% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,11-20% höheres Einkommen",1,6,1,2,7,1,1,7,1,1,6,2,2299,31,7,3,1
"2668",1,1,100,"DE",9831,658,"2024-06-06 20:41:51","2024-06-06 20:52:49",3,3,3,3,3,3,6,7,4,5,4,5,4,5,5,5,27,2,1,1,2,3,2,6,5,6,3,3,1,5,5,3,2,3,3,2,3,3,98,4,0,1,1,"Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),0-500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),21-40% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,21-40% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),500-1500 Meter,Gemeinde,41-80% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,11-20% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 10 Fussballfelder (ca. 10ha),500-1500 Meter,Grundstückseigentümer,11-20% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),500-1500 Meter,Regionaler Energieversorger,0-5% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Bäuerinnen und Bauern,0-5% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 5 Fussballfelder (ca. 5ha),500-1500 Meter,Bäuerinnen und Bauern,41-80% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Gemeinde,11-20% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),500-1500 Meter,Gemeinde,0-5% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,6-10% höheres Einkommen",1,6,6,1,5,6,2,5,6,2,5,6,4035,13,3,1,1
"2669",1,1,100,"DE",9221,4588,"2024-06-06 20:02:58","2024-06-06 21:19:27",5,3,3,6,4,4,7,5,6,7,2,3,3,3,3,3,44,1,1,1,5,7,3,5,1,4,1,3,3,5,5,5,5,5,3,5,5,6,1,2,1,1,0,"Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Grundstückseigentümer,21-40% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 10 Fussballfelder (ca. 10ha),500-1500 Meter,Regionaler Energieversorger,11-20% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Regionaler Energieversorger,11-20% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,11-20% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Gemeinde,41-80% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),6-10% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Grundstückseigentümer,41-80% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),500-1500 Meter,Gemeinde,41-80% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 10 Fussballfelder (ca. 10ha),500-1500 Meter,Bäuerinnen und Bauern,6-10% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,6-10% höheres Einkommen",2,3,5,1,5,3,1,5,3,2,3,5,4047,21,4,2,1
"2670",1,0,100,"FR",13622,2073,"2024-06-06 21:41:04","2024-06-06 22:15:38",5,5,5,5,7,4,5,5,5,5,6,2,5,6,1,3,37,1,1,2,2,6,1,5,4,4,1,3,3,5,5,5,5,5,6,5,5,5,2,5,0,0,0,"Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à un terrain de football (env. 1ha),0-500 mètres,Coopérative énergétique (par ex. citoyens locaux),Réduction de 41-80% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 21-40% du revenu des agriculteurs","Surfaces libres verticales pour installations agri-PV sur des pâturages ou des terres cultivées ,Jusqu'à 5 terrains de football (env. 5ha),500-1500 mètres,Investisseurs externes (non locaux),Réduction de 41-80% du rendement de la récolte,Augmentation de 6-10% de la production propre,Augmentation de 0-5% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 10 terrains de football (env. 10ha),500-1500 mètres,Investisseurs externes (non locaux),Réduction de 21-40% du rendement de la récolte,Augmentation de 0-5% de la production propre,Augmentation de 0-5% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 5 terrains de football (env. 5ha),500-1500 mètres,Investisseurs externes (non locaux),Réduction de 0-5% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 5 terrains de football (env. 5ha),1500-4500 mètres,Fournisseur régional d'énergie,Réduction de 41-80% du rendement de la récolte,Augmentation de 0-5% de la production propre,Augmentation de 6-10% du revenu des agriculteurs","Surfaces libres verticales pour installations agri-PV sur des pâturages ou des terres cultivées ,Jusqu'à 10 terrains de football (env. 10ha),1500-4500 mètres,Paysans et paysannes,Réduction de 41-80% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 5 terrains de football (env. 5ha),1500-4500 mètres,Coopérative énergétique (par ex. citoyens locaux),Réduction de 21-40% du rendement de la récolte,Augmentation de 6-10% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à un terrain de football (env. 1ha),1500-4500 mètres,Paysans et paysannes,Réduction de 21-40% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 21-40% du revenu des agriculteurs",1,5,5,2,5,5,2,5,5,2,5,5,261,11,1,1,1
"2671",2,1,100,"DE",2695,71,"2024-06-07 07:41:52","2024-06-07 07:43:04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4234,22,5,2,1
"2672",2,1,100,"DE",8012,19,"2024-06-07 08:31:45","2024-06-07 08:32:05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2701,11,1,1,1
"2673",1,0,100,"FR",10966,608,"2024-06-07 09:08:46","2024-06-07 09:18:54",4,4,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,1,1,3,5,1,3,4,4,3,3,1,4,4,4,4,4,4,4,4,3,0,2,1,0,0,"Surfaces libres verticales pour installations agri-PV sur des pâturages ou des terres cultivées ,Jusqu'à 10 terrains de football (env. 10ha),0-500 mètres,Propriétaire du terrain,Réduction de 6-10% du rendement de la récolte,Augmentation de 6-10% de la production propre,Augmentation de 0-5% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à un terrain de football (env. 1ha),1500-4500 mètres,Paysans et paysannes,Réduction de 11-20% du rendement de la récolte,Augmentation de 41-80% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à un terrain de football (env. 1ha),500-1500 mètres,Fournisseur régional d'énergie,Réduction de 11-20% du rendement de la récolte,Augmentation de 6-10% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 10 terrains de football (env. 10ha),1500-4500 mètres,Paysans et paysannes,Réduction de 21-40% du rendement de la récolte,Augmentation de 41-80% de la production propre,Augmentation de 21-40% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à un terrain de football (env. 1ha),1500-4500 mètres,Fournisseur régional d'énergie,Réduction de 41-80% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à un terrain de football (env. 1ha),500-1500 mètres,Commune,Réduction de 0-5% du rendement de la récolte,Augmentation de 0-5% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à un terrain de football (env. 1ha),0-500 mètres,Propriétaire du terrain,Réduction de 0-5% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 6-10% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 5 terrains de football (env. 5ha),1500-4500 mètres,Commune,Réduction de 21-40% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 11-20% du revenu des agriculteurs",2,4,4,2,4,4,2,3,4,1,4,3,6266,12,2,1,1
